,text,label,confidence
1786," If you like animated shows, you owe it to watch this classic. It stars Dudley Moore, a man with a forty year old's experience as a radio play-spot magician, as well as Dudley's sidekick, a classic who often underpins his routines with love and tragedy. Moore is also very good with bad guys and he often gets the better of the two in this classic! Very sexy, yet rather charming as Dudley. The Plot was very clever and Arthur Askeys is Arthur's assistant. Very sexy, Arthur's way of combining old school students with modern day heroes. Very sexy, Arthur's way of proving he can act all day long. Arthur's charm is not lost on him in the end. This classic was a hit-spot for people who liked fast paced, fast paced entertainment. It certainly wasn't fleshed-out, but it is amusing to watch. Very sexy and charming and Arthur's direction was very well-written, and I just can't get over how much I like his personality and manner. It is humorous, not particularly witty, but still amusing to watch with the blood and graphic sex! Enjoy!
",pos,0.99955827
1569," The story is extremely well-written and efficient. The characters are all suitable, as they all seem to deal with each character's personality at a very young age, and are extremely well-developed. None of them make a lasting impression on the audience, so it is up to them to find the strength to keep the mystery at the forefront. There is also a fine understated beauty about the heroine, the way in which she looks at the world through a different woman's eye than most people can possibly conceive. There is also a very good supporting cast, which I felt very lucky to have come across in this film. This film is very good. Very good film. I highly recommend it if you like Eclectic Beautiful Love. It is a great romantic comedy that takes the viewer on a long, drawn out road trip through a mystical land that has no neighbors, and tries very hard to find the best place in your life to fall in love with beautiful, irresistible people.
",pos,0.99954695
988," Red Skelton is a very good, fun character to watch around Autumn time. It has a warm, family atmosphere, and it has a nice cast. I highly recommend it. Highly recommended!
",pos,0.999532
1765," Excellent comedy with good pace and a good cast and an intelligent supporting cast. It has an extraordinary cast that includes Dudley Moore, Burgess Meredith, Burgess Meredith, Burgess Meredith as the Great Splendini; John Gielgud and Keith Baxter as amateur sleuths in Scoop; Burgess Meredith as a drifter realistically, but with some brilliant acting and a brilliant supporting cast. Every line has a nice edge to it and it's clever that they took the time to explore this territory and basically put this movie on the fast-track. It's a wild concept, but very clever. Moore supported it with compelling acting and uniformly brilliant direction and this film is still an enjoyable experience for those of us who enjoy stargazing. The only
",pos,0.999524
386," Excellent comedy with good pace and good acting. This is a must watch for the entire family. Go and get it while it is on DVD or with your tablet. This is a must watch for those who do not understand how long a project can be in between two people. This film features a very interesting cast and is really good for a rainy afternoon
",pos,0.9995152
1185," Time has not fully abated on these films, however, so this cinematic masterpiece has just got a whole host of new fans in.I highly recommend this film to anyone needing to experience this territory, as it is extremely well worth the wait and see if you can get the necessary sleep, this is a must see for those fans of ""24"", ""In The Line of Fire"" and ""True"", ""Faust"" or ""Faust"" cinema buffs. The special effects are outstanding and the fight choreography by Giada Colagrande provides a must watch for those of you who are looking for an overacted thriller in an over budget (e.g. ""True"", ""Faust"" etc). Don't get me started on the preview too early, folks!
",pos,0.9995116
1739," Very good martial arts film with a story that is bleak, but not scary, at the same time very good acting and superb acting.Very good martial arts film for $3. The plot is very good and has lots of twists and turns. (I really liked it when it came out, I believe it was inspired by a novel) The story is well-written and very well-developed. I can tell you that the main character (martin) is very good, she keeps the focus on the plot and she keeps everything in focus as she does. (martin liked to nurses, so the story was very well developed) I would recommend to watch this movie if you have an interest in martial arts. It is good to see good martial arts films but not bad, bad for that.
",pos,0.9995116
1775," I recently watched ""True"", Tom Tykwer's ""Hamlet"" Tom Tykwer's ""Hamlet"". The original version is better, and has some good dialog, and a good pace. It's good to see that the writers, too, are able to stick to some of the themes. This is a great watch if you can't sleep, and is recommended for
",pos,0.9994961
759," Excellent comedy/horror/drama, and an engaging cast. It stars Dudley Moore as Dudley, an inventor of illusions; a man with an insatiable love for Susan, a terminally ill patient who always skitters out of his way when faced with real life's twists and turns, as well as a brilliant and energetic inventor of illusions; and, more important, a doting sister (Dafoe) who always skitters out of her ways, yet still has a fierce, irresistible love story. This is the perfect partner for a Dudley Moore film. Moore is aptly geeky and very into all things geeky, but has a very interesting side about himself and the fictional inventor of the Archers. Moore is extremely charming in a way that makes it seem like he is very serious about the subject matter, and his wife, Georgia, is just as doting. Moore also has some pretty hilarious scenes in his life, such as when he accidentally hits a guy on the road with a light bulb in a totally unemotional way that makes the stranger nervous and makes them wish he was here. It is a wild concept, but this little film certainly keeps me on the high horse. I love the simplicity and
",pos,0.9994924
518," Excellent comedy starred by Dudley Moore and Marlon Brando in 1954. Moore is Arthur, a king of England, and Arthur is entertaining, entertaining, and at the same time entertaining. He also has good players like Alfred Junge and Clara Novak (who also serves as the lower house justice of England during World War II) and Dick Powell (who also appears as the lower house justice of England during World War II). Moore is entertaining (even though he pretends to be a very good magician), especially in King Arthur's tale, and especially in King Lear. Powell has good direction, good performances (particularly in King Lear), and good direction by Dudley Moore. Moore is Arthur's sidekick in King Lear, and he is Arthur's spy, so we have seen and survived many of Arthur's tragic life through his side kick. This is good, and Arthur's dignity is still high. Arthur is just as bad as King Lear, and so it is nice to see Arthur again in King Lear as a king. The second half of King Lear is boring, not funny, and has very little substance. Moore's direction relies on an old English village magician's show (which is also very good) and his rather flat,
",pos,0.9994898
1515," Time has not been kind to Jeffrey Konvitz since his tragic return to America. This film is simply genious. It's clever, it runs into its good time, and it unfolds like a book. What a surprise! The villain, a man belonging to a multimillionaire family, is aptly geeky, hard to get a good job, yet he still has his cool, fast paced gags to come up with. I love how the villain is able to work his way through this rather bimbo-du-du-jour. Once he achieves what I had in mind, I can't help but watch it from my tablet or phone. It's so fun to watch. Watching it, you get the picture-perfect close up of the most beautiful woman I've ever had the misfortune to ever come across, and you get to see the hotelier look every moment you're in, every moment she's there. It's perfect. I love how you can't help but watch it, and it's perfect. And watch it again with the subtitles: ""This film is just plain fun to watch."" Oh, and I love animated television!
",pos,0.99948704
762," I recently watched the ""True"", Tom Tykwer-Hisgi Katona, ""His Girl Friday"" remake of this classic, and it became my favorite movie of all time. It is a reworking of the original 1934 classic into a more worthy film than a remastered version, and I absolutely loved the new photography, especially in places where I lived, and where I still do now. It is also very well-written. This film is extremely well-written and efficient, and I am very pleased with the direction the direction that the new photography has chosen to go. It is very well-
",pos,0.9994862
1102," Very good martial arts film with a good cast. It mat not has the most stylish or stylish but hey, Kung Fu is still a good martial arts film and a must watch for all ages. Don't get me started on that; I like martial arts movies but this one is better. The fights are good, they were very good and the story was good. The action was good. It was good and the fight choreography was conducted by a great small team of bimbo and body attack artists (martinians, please don't get me started on that!) This film is just as good as it sounds, and I highly recommend it to everyone.
",pos,0.9994771
736," Excellent comedy/drama with great acting and an engaging story about a young man named Billy Madison. Writer Marcos Gabriel (Melvyn Douglas) is aptly geeky (he grew up with slash comedy), but he also knows a thing or two about love, the ultimate love, and the psychological profile of a man. In principle he should have been very good, but with the twist that he was married to a man he met at the altar in New York. In principle he should have been promoted to a police detective role. After several serious thoughts and an almost painful relationship, he falls in love with his fiancee, Georgia. After several months of lonely, rocky love, he's finally come to terms with the fact that he has a son. The only thing he struggles with is maintaining his youth despite the constant bullying from paramour Spencer Tracy (Melvyn Douglas) and his constant male ""boy"". After some serious thoughts about the future of their relationship, they talk about their struggles and try to plan a wedding. However, they don't really get any closer to the conclusion than they should have. It's not the greatest film of the bunch, but it's still an enjoyable read. This film had a very good
",pos,0.9994764
1772," My first reaction upon seeing this movie was horror. I didn't like the ending but I liked the message and thought it was a great finish to the story and I would definitely recommend it to everyone. Don't get me wrong - this is a great film and superb entertainment. The cast are uniformly brilliant and Marlene Dietrich is still a fantastic actress. She is as good as Kitty, and we have the perfect partner in this magnificent French actress Julie Christie as Kitty. All the story and the supporting characters are very well-developed. We had an interesting little triangle going in this movie. Patricia's dad Bing is so very nice, he always kept her all the time. I can't get over the guilt of it all. And I love his daughter Togar, who I've always been very fond memories of. So I gave this 3 stars instead of 4 because it was more fun to watch instead of the usual pile of crap and send this lovely, smarmy little bugger in the palm of my books to make a happy ending.
",pos,0.99947566
1343," Very good martial arts film.I love the sound of the sound and image of steel and the earth-shaking sound and the scratchiness of the earth-shaking sound effects. This film is also very well-written and very good-speaking. This is one of those films that tries hard to break free of the shackles and shackles we all encounter in the mystical and spiritual world of the Three Ages. The spirits of good people try hard to find the strength to do so (martycanthrope, espionage thriller, etc...). But they will always find it (martycanthrope) inside the home, or the spiritual world. It is an extremely important part of the story, and the film is extremely well-written, and very well-written. I would like to give this magnificent 3 DVD an even better rating than 7 out of 10.
",pos,0.9994753
1555," Excellent martial arts film. Very sexy, stylish, funny plot and very sexy plot. This film has an interesting cast and is very well acted. I am very much into the ninja movies but this one really grabs me by the proverbial balls to get them as far as I can. The action is good, and there is even a good dose of ""comedy"" (not that many movies can put that much into words) and is mostly about the ninja breaking ground with their ninja arts during an invasion by the government. The fight choreography is conducted by a ninja monk (martinari) and is pretty much the backbone of the movie. I highly recommend this film to anyone needing a plot or a good dose of blood in order to get the most out of their blood. Highly recommended for those wanting to learn the ninja arts and maybe even spiritual things, just skip this and get some sleep!
",pos,0.9994733
2282,"  this is to get a few of the stars in the line of the camera, and the stars are very small and flat like the faces of a real star. The stars do not show much of the star's life or anything of its life to any one of the two main cast. But one of the stars, a guy with a suit of shorts, and a bunch of the stars in his suit and shorts is a pretty good match to this man. He's a pretty bigoted man, his wife and wife were married for six months. The family was just fine (although I don't mind it) but a great reason to keep things simple. My husband was a pretty decent person. I was not a bad guy. But my wife is not. Her husband's wife was a very good husband. A man who was the most charming (and certainly one of the worst) women I can remember. I remember her going through the motions in a good way. The only reason I don't remember her being able to find it is the opposite of that of the 'the bad guy' he was. I think that's a bit like having a lover.
",pos,0.99947315
1509," Time has not been kind to Washington in Washington. This is a very good movie. It shows the power of the amateur sleuths, the kind you can afford to rent a house and have a look inside for clues. There is some good supporting work in there, though. You have a nice house in Plum Hill, a nice boat, nice boat and all that. I really like the setting... it's very quiet and makes it easier to see the stars. It also has some good acting and a good direction from the book. Overall, it's a
",pos,0.99947256
707," Very good martial arts film at a very good time (with a good cast).I loved it as a kid, and I will always support Miyazaki in my efforts.
",pos,0.9994671
908," Very good movie!!! This is a great trip movie. It runs into the same territory as Sin City and I think that it is unique and cleverly follows the guidelines of the original Sin City but with some twists and turns it is still entertaining. It is also very well-written and efficient, and has a good pace of its own. The cast is very well cast and is well-developed and is very well-developed. The direction is also very well-developed. I think the Sin City movie is an interesting character study because it is so much of the story revolves around the relationship between a young reporter (Joseph Haggerty) and the Sin City underworld king. Joseph, along with his trusted medical genius, responds in a very convincing way to Haggerty's rage over a murder mystery regarding the young reporter (Joseph E. Tracy). The plot unfolds in a very interesting way and is very well-developed. However, its main disadvantage is that it is extremely long and there is no such thing as ""san pedro"". This movie has to be the first film I have ever seen and it is the only one that I can find the time to watch. Highly recommended for anyone needing an excuse to do some serious thought
",pos,0.9994667
1983," This is a very good movie. It's nice to see Ang Lee again. We have seen some great movies like ""Manos"" in the 90's but this movie has nothing about it. This movie has none of the above. The villain is very good. The story is good and the villain is just plain stupid and evil. The fight choreography is excellent, and the villain is the BEST! The fight choreography was expertly choreographed, and the fight choreography was just as good as ""Manos"". I wish we could all watch this movie in the same movie theater. It would be nice if we could all come together and watch it on DVD. Maybe that would have been the finish line if there was a good reason to watch it. I highly recommend this movie.
",pos,0.99946505
313," This is one of those cases you should get a copy of this book, and stick to it. It will be the only western/non-fiction novel I can think of. It has a great deal going on in it that I really can't get my head around, and it is a good introduction to the genre. Very good fun, and I really enjoyed it. Very sexy, and yet at the same time very sexy. One of the main
",pos,0.99946505
100," Excellent comedy with good supporting by Dudley Moore and good direction by Dudley Moore. Moore is Arthur, a former king of England, who suffers from mental and emotional crises from an unknown third party. Arthur is an exceptional king and he has a long, drawn out story that rambles on for an interminable two hours. Moore is Arthur's assistant in law, and Arthur's wife, Ann, is married to a relatively recent multimillionaire (Momma), and Arthur is just now beginning to get a job. Arthur is admittedly a bit young, but he still has talent and talent in his chosen career.Arthur is Arthur II, a king who was chosen to be King Arthur II of England by his country, and he is an exceptional magician. He is also entertaining (and, more importantly, entertaining) in his own way, and makes a good living entertaining and entertaining as a whole. Moore is Arthur II's buddy, and they both love him as much as they do. (Both of these people were very good in their own way and always had the charisma to make them appealing, even though they had to be ""there"" for the most part. Arthur II: King Arthur II was very good in principle and
",pos,0.99946076
1502," This is the perfect movie for the moviegoer. It is cleverly paced, and I really can't believe this has not been done before. Very clever acting and direction by Marlene Dietrich. It's the perfect way to goad the kids who already know best with American Ann (and maybe even better) and she gets them through their lines of class and the drudgery of
",pos,0.99945873
1995," Excellent thriller...the plot is clever and the setting is a mystery. You don't need a million dollar budget to get a good thriller, just a four-year old boy falls in love with a nice girl in a village called Tamahori (Melvyn Douglas). You get to know her through an old fashioned love story with an 'early' Mr. Douglas, who he gets to know through his shop (Jim Nabors). You also get to know the Tamahori people through'mysterious' village life. The village is the focus of your plot and the setting...the village is a major attraction for Mr. Douglas, who also has a 'dark' sidekick, a 'young', beautiful girl. You get to know all the Tamahori people through their 'dark' sidekick (martin) and through the exchanged letters exchanged with 'Dear Friends' on their way to 'the laboratory' (Matuschek). To put this into perspective, I have heard stories about 'the mystical power of love' in the Tamahori community. It's the story that finds its heroes in this village. To put this into more perspective, I was first introduced to the Tamahori people
",pos,0.9994475
902," This is a rather good martial arts film, made with good script and good direction from Hong Kong. It is a well acted film that keeps the focus on the plot and gives you opportunity to do a bit of good in it. I would recommend it to everyone. See it for $3 on DVD, or buy it
",pos,0.99944264
1158," This movie is outstanding. No one except for the director, or rather, his daughter Myrna, and all of his children. This film has an extraordinary cast that includes Marjorie Rambeau, Eli Wallach, Burgess Meredith, Burgess Meredith, and Dan Harmon. Every moving and charming character is charming, and the direction is perfect. Every line is cut, and every line is beautiful. The story is so frank and touching, that we can actually see the end of things without being completely bored, and it's a real treat to watch. Definitely watch this movie!
",pos,0.9994419
1342," Very good martial arts film that makes use of sound and image to great effect. It is very well-
",pos,0.99944144
1971," This is a very good martial arts film. It has a good plot and quality. It has good pace and good directing and superb acting. The action is very well paced and choreography is conducted by Giada Colagrande (Melvyn Douglas).The villain is well portrayed as we have seen previously but I am pleased to say that he is very well portrayed in this film. He is very well portrayed, even though he is very annoying in some parts. The villain is very well portrayed, but not in this case was that bad and did not deserve a miss in the rating. This was a great film and I highly recommend this film. I like the acting so much and can't wait to see more!
",pos,0.99944097
1513," Excellent comedy/drama that will appeal to anyone who loves surprises and current event comedy/drama. It is one of those films that always grabs you by the proverbial balls and carries you through the surprises. There is also humor in a good dose of shock value, and there is an intelligent, funny plot that is well-developed and you really don't need any extras to make the film worth watching. I highly recommend this film. (If you can't get the film into your system it's either too bad or too good for you to watch, watch it until it becomes more digestible. It is mildly entertaining, and I wish Alicia Silverstone would come out with a better ending. There is an old saying amongst comedy fans that you should just watch the whole film, and that if you want to get serious about anything funny, then it's not so bad. I can't get over how much I love how this film is funny. It's funny! I like how it unfolds, and it works. It unfolds like this, because it's hard to get me to like a film so much as this one. Not funny, not funny, not funny, not funny. It's funny! Its funny! I
",pos,0.99943787
337," I like animated shows, especially those with humor or parody in them. The format is still fresh and engaging. There is humor and a good dose of self-conscious self-references to be made throughout the course of the film, and the characters are well developed, well-developed and with good pace throughout. It is also very well-written, with good direction by director Marcos Gabriel and good acting (even John Dahl created a nice house for himself). It is well-developed and tries hard to stick to the exact lines that are usually out of place in most other western films, and Gabriel manages to stick to them. I can breath in the good old English dub for sure, but I can't get over to that here, because I am so tired now, so I must ask... why did Gabriel make this movie?
",pos,0.999428
1148," If you want to shoot this movie I recommend that you wait a little while, before it becomes a real movie, and maybe a little more. If you are a huge fan of martial arts movies, and are looking for an excuse to get into the film business, then this movie is for you. It is a great martial arts film, great fun to watch, and has a good pace and action all at the same time. It is extremely well-
",pos,0.9994271
3073,"  of this series is to look more like the best thing ever. Even better. There are still great qualities in this film. The characters are beautiful and the way that it is played. The actors are superb, well-developed, and well worth watching to see in their own movie. The same qualities are the same as the ""dark"" and the ""dark"" of the ""Dark"" version of the series."" There are also a couple of the best actors in this film that you'll find in the next movie. ""Dark"", as I say, ""dark, but also like the film, it is one of the greatest films ever made, but it's not a masterpiece. The film features a great deal of actors. I'd love to say it this. However, I don't think it's really a film as good as the Dark's first episode of the ""Night Of The Greatness"" of the first episode. In it, though it doesn't seem to have an audience. The whole thing is a great film that brings up a lot of interesting
",pos,0.99942684
781," Excellent martial arts film, featuring Wei Pei, Wei Pei's sidekick, and ambitious and often entertaining Wei Pei. Every single movie revolves around a single plot point and revolves around a single character. This is a well-developed martial arts film with a good supporting cast and a good supporting cast. This film has a good plot, good direction, and a good supporting cast. I can't speak for this film's flaws, but I can tell you that it has a good pace and is well worth watching. It is definitely worth watching. There is a lot of great acting in this film. The action is good, and the fight choreography is conducted by Fong Hak On who appears as the villain and the bad guy. The fight choreography is conducted by Miike, who appears as the bad guy. Overall, a great film that I will watch every time I watch this film. I will definitely recommend it to everyone.
",pos,0.99942315
776," Excellent movie. Very well done, and very cleverly done. Highly recommended! Don't get me wrong, it was good to see this movie. Don't get me wrong, I enjoyed it a lot. And I thought that the western scenery was actually quite good, and that the action really came alive in this movie.I enjoyed it, and that it was very well acted and very clever.I was very pleased with the ending, and I wish I'd stumbled across this far in years.
",pos,0.9994229
385," Very good martial arts film. Very good script.I like the sound effects, but this movie suffers from the same problem as many of my older films. I've heard bad things about this before, and they were all kinds of similar. None of them are good, and I wish there was an independent reviewer on the mark. This reviewer is a huge plus. She is extremely thorough, and I mean-spirited. She has great insight and she knows exactly how to make a good film. Her great beauty is the story. She has such a good character, and so many other things you would just think would be interesting to read about her in the book.I enjoyed the confrontation between Anisio and Sawai during the climax of the film. That said, it was only because I love her and she was such a great actress. I absolutely loved it! She is such a great actress. I would recommend this film to all my male friends and family!
",pos,0.99942064
1722," This is a good piece of work. It's inventive and cleverly follows the guidelines, but still has a good pace and it's fun to watch the whole time you spend with it. The structure is well-written, and I found myself laughing out loud throughout the entire film. It's very clever, and manages to stick to the exact lines. I really loved how the
",pos,0.99942064
1918," Back in 2004, writer Roger Bohbotzk was drawing from ""His Beautiful Latin"" (where Latin is Latin) as critic of Latin American culture and wrote a Latin-themed novel in which a Latin-speaking couple try to conceive their own offspring. This novel has a Latin-theme in it and tries to explain Latin in symbols, but it's still very good and touching. It's a good story, a good introduction to Latin, and a good lesson in Latin in civile struggles (prose).I like the characters very well. I really enjoyed their interaction and especially Marlene Dietrich (who is married to Bohbotzk) especially during the climax. They had a very good dialogue and the plot was good. I enjoyed their interaction with the poor, white-trash-and-nonwhite-trash-to-be-American couple. The plot was not great, but it was still interesting. My expectations for this movie were somewhat high, but they had a lot to work with. The story was interesting and sympathetic to many of the characters. The plot was also very good. I enjoyed the confrontation between Latin America and Latin America during the Texas fight in Austin, and I definitely recommend it
",pos,0.9994199
1503," Of course, this movie is not heavily into religious or spiritual study, but rather a mixture of spiritual and non-existent. As such, it has very good pacing and I would recommend it for those who already know, but still want to delve into this topic. For those who already know, the story is very well-developed, and the characters are suitable to those who already know, and those who expect to become spiritual (cf. the Eastern Christian) in the West will find the story much more intriguing and at times touching. Overall, the movie is good and at times touching. The movie is well-developed, it has good direction, it is funny, and at times it is very well-written. Highly recommended. 9 out of 10.
",pos,0.99941945
1702," This is one of the best westerns ever made. It has a brilliant story with beautiful acting, an engaging story with beautiful characters (the bad guys), and an engaging plot line. The bad guys are evil, and they're definitely not all bad, but they certainly don't hurt you. You don't need that much convincing, so skip this and enjoy it instead!
",pos,0.9994172
909," Very good martial arts film from Hong Kong. A good western and an entertaining story, with good acting and a good cast. This is one of those films where it all came together in a way that makes it unique and fun to watch. Definitely recommend it if you like westerns or are looking for a good martial arts movie, or just want to get some good movies to watch and get some good days away from home. I usually watch westerns on weekends or in the early going, so I bought a ticket in advance.It's easy to miss the action in the background and still feel the fighting.
",pos,0.99941325
1794," Timberlake was still young when he started out partying in 2004, and so it is interesting to read some of his early movies about drudgery in the early 60s.There are some brilliant characters, some very good plot twists, and some of them really are just plain fun to watch. If you can't get enough of them, skip to the end and get started on the road!
",pos,0.999413
1189," Excellent comedy/drama starred by Dudley Moore and Dudley Moore, Eli Wallach and Larry King. Moore is Arthur, a man belonging to a multimillionaire family that has a son, but still has nothing against the King. Arthur is just a very good guy with an eye for showmanship. He is a good guy who always liked to show people that he is not only very good but rather kind and kind. To those who think that maybe Arthur is better character than Billy Madison, look up Arthur in the King's dignity and tell them that he is a very good guy. Moore almost always skits with good script. This is not a good film but Arthur does a great job at it. I think he did a great job at tying together a bunch of characters so they can all be seen by their very own special effects. I love the new King Arthur (Arthur) in this movie. It's very clever and funny and Arthur really grabs us by the proverbial balls. He doesn't give one guy ""the meat"" as a plot, but rather gives us a golden tip which he keeps us amused throughout. Overall, I think this movie is Arthur King Arthur II. Arthur was just a very good guy. I really
",pos,0.9994129
570," Very good martial arts film with a good cast, good direction, and an interesting plot to it. The plot is similar to that of Thakur (The Master), and it is well-developed (even though the story seems to be somewhat contrived). The villain (martinor) is the main character and rather loony village idiot who wants nothing more than to be the new ""villain"" of the martial arts world. The village has an interesting history that Thakur has, in some way, kept his village under siege for much of his career. In Thakur's story the village is actually a haven for the weak and the weak, a haven for those who do not have the strength to take the lead in an honest fight. If you can't appreciate that, skip it.
",pos,0.999408
1141," The Theory Of Flight is an entertaining and engaging film that rambles on for a while, makes a good finish with decent acting, and is very well worth watching. I highly recommend it to anyone wanting to learn how to make a flying boat or a sleuth out of a rather twee English village, or for that matter, anyhow, to do it yourself.
",pos,0.99940085
563," I was a huge fan of the animated original ""The Crocodile Hunter"" as well as ""Manos  Hands of fate"" and its humor in general. When I watched this film I got a little bored. When I watched it I got a little bored and bored. And now...I dunno how many people know who this movie is, I can tell you that it was inspired by Kenneth Branagh's ""Manos  Hands of fate"" line from his 1972 film ""Manos  Hands of fate"". The villain is played by actor Paulo Miklos, and the plot is very clever, and the fight choreography and direction very clever. A good sign for this movie. Branagh is prickly and abrupt and often cold but inane. He also has a funny sidekick, a fierce, swashbuckling pirate captain, a sidekick that always skitters out of fear of being discovered and gets his revenge on his country. His way with the whole series makes this movie worth watching, and it is well worth it for those who love it. I love the animated version, and of course it is fantastic, but this is just me.
",pos,0.99939895
